season,season_type,bucket,team,n,epa,succ,sacks,ints
2023,POST,q3,BAL,15,-5.9448659382760525,5.0,0.0,0.0
2023,POST,q3,BUF,14,13.430331553977076,10.0,0.0,0.0
2023,POST,q3,CLE,4,-0.06610539893154055,2.0,0.0,0.0
2023,POST,q3,DAL,2,6.799027504515834,2.0,0.0,0.0
2023,POST,q3,DET,33,11.483149270697709,17.0,2.0,0.0
2023,POST,q3,GB,32,-3.5160296031201126,11.0,1.0,0.0
2023,POST,q3,HOU,29,-9.634419547975995,14.0,1.0,2.0
2023,POST,q3,KC,35,-5.200507342815399,12.0,2.0,0.0
2023,POST,q3,LA,7,0.18168117864124356,3.0,2.0,0.0
2023,POST,q3,MIA,12,3.2437718198627663,6.0,0.0,0.0
2023,POST,q3,PHI,8,-0.6927654633764178,4.0,2.0,0.0
2023,POST,q3,PIT,8,-1.5553992652245217,2.0,1.0,0.0
2023,POST,q3,SF,28,-4.80828849700994,13.0,0.0,2.0
2023,POST,q3,TB,17,-3.050411499396432,6.0,1.0,0.0
2023,POST,q4,BAL,15,-5.1177413570694625,4.0,2.0,0.0
2023,POST,q4,BUF,22,-8.309923944063485,10.0,0.0,0.0
2023,POST,q4,CLE,2,0.3882669531740248,1.0,0.0,0.0
2023,POST,q4,DAL,3,2.5382395101478323,1.0,0.0,0.0
2023,POST,q4,DET,35,6.834451754463955,15.0,3.0,1.0
2023,POST,q4,GB,38,12.217465958558023,22.0,2.0,0.0
2023,POST,q4,HOU,13,1.1921521282056347,7.0,1.0,0.0
2023,POST,q4,KC,68,-7.183392635417449,26.0,2.0,1.0
2023,POST,q4,LA,4,-2.12369760684669,1.0,0.0,0.0
2023,POST,q4,MIA,4,1.826821444556117,2.0,0.0,0.0
2023,POST,q4,PHI,6,8.647111394209787,6.0,0.0,0.0
2023,POST,q4,PIT,2,2.865961868374143,2.0,0.0,0.0
2023,POST,q4,SF,41,2.052498621362214,20.0,1.0,1.0
2023,POST,q4,TB,23,3.5636571717914194,13.0,2.0,0.0
2023,REG,all,ARI,571,99.35659765514755,288.0,33.0,11.0
2023,REG,all,ATL,623,17.010243997728658,254.0,42.0,8.0
2023,REG,all,BAL,736,-138.04305980062063,289.0,60.0,18.0
2023,REG,all,BUF,648,-51.0039086233587,292.0,54.0,18.0
2023,REG,all,CAR,522,9.263108875599828,239.0,27.0,8.0
2023,REG,all,CHI,680,7.259724164119957,299.0,30.0,22.0
2023,REG,all,CIN,647,45.41866380822119,310.0,44.0,17.0
2023,REG,all,CLE,615,-140.49080489665576,213.0,49.0,18.0
2023,REG,all,DAL,591,-64.01684527934621,252.0,46.0,17.0
2023,REG,all,DEN,642,46.99286875945285,293.0,42.0,11.0
2023,REG,all,DET,662,29.859169977029936,305.0,41.0,16.0
2023,REG,all,GB,614,32.34635943558383,291.0,45.0,7.0
2023,REG,all,HOU,651,17.45755026449741,295.0,46.0,14.0
2023,REG,all,IND,643,19.032144038804496,296.0,51.0,15.0
2023,REG,all,JAX,693,-16.405750618494416,321.0,40.0,16.0
2023,REG,all,KC,646,-76.37437155776954,252.0,57.0,8.0
2023,REG,all,LA,681,13.624397749317641,303.0,41.0,10.0
2023,REG,all,LAC,669,42.29330275009942,309.0,48.0,9.0
2023,REG,all,LV,651,-18.615182827625304,288.0,46.0,13.0
2023,REG,all,MIA,655,-3.9267903300561224,297.0,56.0,15.0
2023,REG,all,MIN,673,7.672792710541962,297.0,43.0,11.0
2023,REG,all,NE,640,13.025062185994347,289.0,36.0,10.0
2023,REG,all,NO,637,-44.347146812791706,264.0,34.0,18.0
2023,REG,all,NYG,633,-14.156882515473315,295.0,34.0,18.0
2023,REG,all,NYJ,600,-71.19785537705864,234.0,48.0,17.0
2023,REG,all,PHI,733,50.8582471517995,336.0,43.0,9.0
2023,REG,all,PIT,651,-25.97673050339632,286.0,47.0,16.0
2023,REG,all,SEA,661,51.55003648679342,309.0,47.0,11.0
2023,REG,all,SF,707,-70.63325551492099,299.0,48.0,22.0
2023,REG,all,TB,684,33.10412030232997,307.0,48.0,13.0
2023,REG,all,TEN,648,54.97844864027614,304.0,45.0,6.0
2023,REG,all,WAS,662,120.08584371678901,317.0,39.0,8.0
2023,REG,close,ARI,409,78.10094693527272,214.0,26.0,7.0
2023,REG,close,ATL,498,40.03339652165608,211.0,31.0,6.0
2023,REG,close,BAL,364,-95.25293804572244,139.0,23.0,12.0
2023,REG,close,BUF,407,-13.2060547802404,192.0,33.0,10.0
2023,REG,close,CAR,432,16.707366607365152,200.0,22.0,6.0
2023,REG,close,CHI,390,9.43340009926953,173.0,16.0,10.0
2023,REG,close,CIN,450,40.236885355606425,216.0,33.0,12.0
2023,REG,close,CLE,373,-84.84512368378785,128.0,25.0,14.0
2023,REG,close,DAL,318,29.878457509052446,155.0,18.0,6.0
2023,REG,close,DEN,418,16.946222052995992,199.0,27.0,9.0
2023,REG,close,DET,349,-6.543221509283101,158.0,18.0,10.0
2023,REG,close,GB,402,50.94982197551209,205.0,27.0,6.0
2023,REG,close,HOU,416,32.64986183163476,189.0,27.0,8.0
2023,REG,close,IND,433,8.485577494045355,202.0,34.0,9.0
2023,REG,close,JAX,393,-5.294180421628365,182.0,25.0,8.0
2023,REG,close,KC,494,-21.84642651007938,201.0,42.0,4.0
2023,REG,close,LA,491,7.057460821249577,226.0,29.0,7.0
2023,REG,close,LAC,484,45.522600967435835,225.0,34.0,7.0
2023,REG,close,LV,434,-19.838363671423686,180.0,29.0,7.0
2023,REG,close,MIA,377,21.581132158588503,176.0,28.0,9.0
2023,REG,close,MIN,530,-5.5581045646794,230.0,35.0,9.0
2023,REG,close,NE,474,4.336598983506972,208.0,26.0,9.0
2023,REG,close,NO,414,-8.67628471332366,176.0,20.0,14.0
2023,REG,close,NYG,431,-4.05752083464527,201.0,21.0,11.0
2023,REG,close,NYJ,418,-62.838611566526,162.0,36.0,12.0
2023,REG,close,PHI,516,9.96735954366852,233.0,32.0,8.0
2023,REG,close,PIT,491,-41.30545407699325,206.0,34.0,12.0
2023,REG,close,SEA,504,65.5838054703627,242.0,35.0,6.0
2023,REG,close,SF,326,-33.9963050198815,136.0,23.0,8.0
2023,REG,close,TB,440,43.99314615226679,197.0,34.0,7.0
2023,REG,close,TEN,492,34.911250409178805,224.0,36.0,4.0
2023,REG,close,WAS,433,71.27588337840616,208.0,27.0,6.0
2023,REG,clutch,ARI,19,13.129737432520663,13.0,0.0,1.0
2023,REG,clutch,ATL,54,8.577279513283766,22.0,5.0,1.0
2023,REG,clutch,BAL,37,8.096710553128949,16.0,2.0,0.0
2023,REG,clutch,BUF,61,5.133621254565345,35.0,2.0,1.0
2023,REG,clutch,CAR,10,6.572517060121754,7.0,0.0,0.0
2023,REG,clutch,CHI,43,5.541898126112503,20.0,1.0,0.0
2023,REG,clutch,CIN,33,-0.2749435739049071,14.0,5.0,0.0
2023,REG,clutch,CLE,36,-3.2618767398961355,11.0,1.0,1.0
2023,REG,clutch,DAL,27,-8.249404570335056,12.0,1.0,2.0
2023,REG,clutch,DEN,35,-1.1249468956406932,13.0,2.0,3.0
2023,REG,clutch,DET,27,-11.493141926319698,7.0,4.0,1.0
2023,REG,clutch,GB,39,5.008182036816996,17.0,2.0,0.0
2023,REG,clutch,HOU,67,-2.314279931946137,27.0,3.0,2.0
2023,REG,clutch,IND,57,-12.833083750318663,18.0,6.0,3.0
2023,REG,clutch,JAX,43,0.9332978608305735,21.0,4.0,0.0
2023,REG,clutch,KC,40,-23.854200734265888,7.0,8.0,0.0
2023,REG,clutch,LA,40,8.842656410779481,18.0,3.0,0.0
2023,REG,clutch,LAC,51,14.026480803008589,26.0,2.0,2.0
2023,REG,clutch,LV,42,-7.822285550704692,17.0,1.0,2.0
2023,REG,clutch,MIA,39,-10.466959716050061,15.0,6.0,2.0
2023,REG,clutch,MIN,62,-6.615185677597765,26.0,2.0,5.0
2023,REG,clutch,NE,52,3.0278749595019034,21.0,2.0,0.0
2023,REG,clutch,NO,33,8.598696198474665,13.0,1.0,0.0
2023,REG,clutch,NYG,43,-7.458541588938816,18.0,4.0,1.0
2023,REG,clutch,NYJ,34,-16.0457949505139,14.0,4.0,3.0
2023,REG,clutch,PHI,78,-0.015469762205379212,31.0,8.0,1.0
2023,REG,clutch,PIT,54,-25.370130813207346,22.0,4.0,5.0
2023,REG,clutch,SEA,44,-0.07541305206939075,18.0,4.0,2.0
2023,REG,clutch,SF,15,-5.796293038157524,7.0,1.0,1.0
2023,REG,clutch,TB,22,-3.6436322393273004,10.0,1.0,2.0
2023,REG,clutch,TEN,62,8.572281705694186,24.0,5.0,0.0
2023,REG,clutch,WAS,61,0.47235785819329146,26.0,2.0,2.0
2023,REG,late,ARI,27,8.213330926150292,17.0,0.0,2.0
2023,REG,late,ATL,83,0.17280430778888256,33.0,8.0,1.0
2023,REG,late,BAL,123,-0.508803747814238,50.0,11.0,2.0
2023,REG,late,BUF,89,2.937231064010069,45.0,5.0,2.0
2023,REG,late,CAR,18,3.419662483109394,12.0,0.0,1.0
2023,REG,late,CHI,86,2.6313673896610013,39.0,6.0,4.0
2023,REG,late,CIN,65,2.9244949899341597,31.0,8.0,1.0
2023,REG,late,CLE,72,-4.837117623261176,27.0,3.0,1.0
2023,REG,late,DAL,56,-30.073041997006285,18.0,3.0,4.0
2023,REG,late,DEN,60,-10.331157689831882,22.0,6.0,4.0
2023,REG,late,DET,73,-34.03491006671861,21.0,8.0,4.0
2023,REG,late,GB,87,7.406361111537476,37.0,3.0,0.0
2023,REG,late,HOU,82,-8.248641487132783,32.0,3.0,3.0
2023,REG,late,IND,96,-19.546055383838958,34.0,12.0,4.0
2023,REG,late,JAX,105,-2.7944555662819015,53.0,7.0,2.0
2023,REG,late,KC,62,-33.491411025959806,13.0,11.0,1.0
2023,REG,late,LA,87,6.655404333549229,33.0,9.0,0.0
2023,REG,late,LAC,76,7.666020033900091,36.0,4.0,2.0
2023,REG,late,LV,69,-1.0006609466869882,28.0,3.0,3.0
2023,REG,late,MIA,85,-17.60929526012844,35.0,10.0,3.0
2023,REG,late,MIN,76,-9.412538367963862,31.0,3.0,5.0
2023,REG,late,NE,55,2.8484357552807777,23.0,3.0,0.0
2023,REG,late,NO,78,-0.4400306333114372,33.0,3.0,1.0
2023,REG,late,NYG,60,-14.268819999438266,24.0,6.0,1.0
2023,REG,late,NYJ,50,-21.53388973169009,20.0,6.0,3.0
2023,REG,late,PHI,115,3.3893726800893815,47.0,13.0,1.0
2023,REG,late,PIT,81,-18.679107495017863,38.0,6.0,5.0
2023,REG,late,SEA,71,1.758892836845578,32.0,9.0,2.0
2023,REG,late,SF,94,-29.98381193445973,33.0,8.0,4.0
2023,REG,late,TB,57,-26.415953789517282,20.0,6.0,4.0
2023,REG,late,TEN,65,9.559592637712049,26.0,5.0,0.0
2023,REG,late,WAS,76,2.5570277690869228,32.0,5.0,2.0
2023,REG,ot,BAL,7,-0.7531795131508261,3.0,1.0,0.0
2023,REG,ot,BUF,6,1.7700130142620765,4.0,0.0,0.0
2023,REG,ot,CIN,7,1.0851905649760738,4.0,0.0,0.0
2023,REG,ot,DET,7,6.176640850375406,5.0,0.0,0.0
2023,REG,ot,HOU,7,-1.9046435611671768,2.0,3.0,0.0
2023,REG,ot,IND,14,-1.0624071940306121,5.0,1.0,0.0
2023,REG,ot,JAX,5,2.934812634892296,3.0,0.0,0.0
2023,REG,ot,LA,2,-1.7381664486601949,0.0,0.0,0.0
2023,REG,ot,LAC,2,1.0535308574908413,2.0,0.0,0.0
2023,REG,ot,MIN,5,0.3319240740383975,1.0,2.0,0.0
2023,REG,ot,NYG,3,0.41134237754158676,1.0,0.0,0.0
2023,REG,ot,NYJ,5,-3.3117268367204815,0.0,0.0,0.0
2023,REG,ot,PHI,10,1.4013372207833426,3.0,0.0,0.0
2023,REG,ot,TEN,11,2.630671383929439,4.0,2.0,0.0
2023,REG,ot,WAS,6,-1.9954543693724378,2.0,0.0,0.0
2023,REG,q1,ARI,140,35.403288244708655,75.0,9.0,0.0
2023,REG,q1,ATL,155,22.108090210056773,71.0,6.0,2.0
2023,REG,q1,BAL,132,-52.00286161634651,48.0,9.0,3.0
2023,REG,q1,BUF,133,-13.144078184217808,62.0,15.0,6.0
2023,REG,q1,CAR,128,-7.03286797108119,64.0,6.0,1.0
2023,REG,q1,CHI,124,25.117554420963167,59.0,6.0,1.0
2023,REG,q1,CIN,124,14.787510511855759,65.0,13.0,1.0
2023,REG,q1,CLE,131,-28.60065066053938,45.0,8.0,3.0
2023,REG,q1,DAL,134,0.3070805662535583,59.0,11.0,2.0
2023,REG,q1,DEN,145,-25.314549122520667,66.0,13.0,3.0
2023,REG,q1,DET,154,-15.68933141876093,66.0,9.0,7.0
2023,REG,q1,GB,128,-16.632299609776126,63.0,11.0,3.0
2023,REG,q1,HOU,136,14.434553633538734,62.0,9.0,2.0
2023,REG,q1,IND,139,34.13678022526324,72.0,7.0,2.0
2023,REG,q1,JAX,147,-6.212630274548026,67.0,11.0,0.0
2023,REG,q1,KC,148,-15.691307392116718,67.0,13.0,1.0
2023,REG,q1,LA,150,35.55518778412761,87.0,10.0,0.0
2023,REG,q1,LAC,132,-21.663423494816165,56.0,9.0,1.0
2023,REG,q1,LV,129,-13.9973751707684,51.0,10.0,0.0
2023,REG,q1,MIA,139,4.380593612106422,66.0,11.0,4.0
2023,REG,q1,MIN,163,7.825311522270775,70.0,12.0,1.0
2023,REG,q1,NE,143,4.587653995074184,68.0,9.0,3.0
2023,REG,q1,NO,129,7.534999672473022,56.0,5.0,3.0
2023,REG,q1,NYG,154,-9.678407897915012,75.0,5.0,3.0
2023,REG,q1,NYJ,162,-4.989376367990035,70.0,9.0,2.0
2023,REG,q1,PHI,137,-10.588732716054741,59.0,6.0,1.0
2023,REG,q1,PIT,148,1.6093947652797453,70.0,9.0,2.0
2023,REG,q1,SEA,153,16.586931395565266,73.0,11.0,0.0
2023,REG,q1,SF,135,-15.945246970731812,56.0,8.0,4.0
2023,REG,q1,TB,145,9.04417953931556,72.0,8.0,2.0
2023,REG,q1,TEN,135,9.23728073676891,67.0,8.0,1.0
2023,REG,q1,WAS,161,52.20416840287636,79.0,11.0,0.0
2023,REG,q2,ARI,180,27.382310029618065,90.0,9.0,4.0
2023,REG,q2,ATL,177,6.51738423213798,69.0,16.0,0.0
2023,REG,q2,BAL,195,-35.09165002590191,79.0,13.0,6.0
2023,REG,q2,BUF,174,18.06162804963032,80.0,5.0,5.0
2023,REG,q2,CAR,212,14.844447424283764,93.0,11.0,5.0
2023,REG,q2,CHI,211,20.49646405242742,95.0,6.0,8.0
2023,REG,q2,CIN,210,14.130811407520603,93.0,10.0,6.0
2023,REG,q2,CLE,172,-23.98580828427654,67.0,13.0,7.0
2023,REG,q2,DAL,173,-7.052964993868817,79.0,12.0,4.0
2023,REG,q2,DEN,198,33.47764055622417,99.0,7.0,2.0
2023,REG,q2,DET,165,12.344653502581082,77.0,13.0,3.0
2023,REG,q2,GB,164,17.811023100614534,81.0,13.0,0.0
2023,REG,q2,HOU,162,-7.279120389590556,66.0,8.0,3.0
2023,REG,q2,IND,146,-22.5156826420442,68.0,16.0,4.0
2023,REG,q2,JAX,205,-8.870997764446129,97.0,10.0,6.0
2023,REG,q2,KC,195,-19.12266540427319,72.0,17.0,3.0
2023,REG,q2,LA,190,-6.818387541089523,75.0,10.0,3.0
2023,REG,q2,LAC,206,29.292990536157436,95.0,10.0,3.0
2023,REG,q2,LV,199,8.516336058354518,98.0,14.0,5.0
2023,REG,q2,MIA,176,17.37591050676373,74.0,13.0,2.0
2023,REG,q2,MIN,165,-11.729558514451504,67.0,8.0,1.0
2023,REG,q2,NE,188,0.41360433194291457,88.0,9.0,4.0
2023,REG,q2,NO,199,12.75118201601602,91.0,11.0,4.0
2023,REG,q2,NYG,180,-10.87334955748332,80.0,14.0,8.0
2023,REG,q2,NYJ,195,-11.288005918722112,78.0,15.0,8.0
2023,REG,q2,PHI,225,48.514195490760855,112.0,13.0,4.0
2023,REG,q2,PIT,190,26.93594160383953,84.0,14.0,3.0
2023,REG,q2,SEA,183,28.203486518300938,89.0,11.0,2.0
2023,REG,q2,SF,181,9.558882297802697,82.0,12.0,2.0
2023,REG,q2,TB,191,0.9212979715426108,75.0,20.0,5.0
2023,REG,q2,TEN,194,-14.685902912085535,81.0,16.0,4.0
2023,REG,q2,WAS,198,48.717250780208985,98.0,9.0,1.0
2023,REG,q3,ARI,130,4.583142271915111,55.0,11.0,2.0
2023,REG,q3,ATL,130,5.204903910402478,56.0,6.0,4.0
2023,REG,q3,BAL,153,-38.29056752557844,59.0,14.0,6.0
2023,REG,q3,BUF,129,-38.655974549163204,54.0,18.0,3.0
2023,REG,q3,CAR,103,5.688737167296001,46.0,8.0,0.0
2023,REG,q3,CHI,135,-54.97438602168075,51.0,8.0,6.0
2023,REG,q3,CIN,136,23.11158319289945,70.0,6.0,4.0
2023,REG,q3,CLE,130,-56.653817043583636,37.0,12.0,5.0
2023,REG,q3,DAL,134,6.9444390384906125,63.0,9.0,4.0
2023,REG,q3,DEN,130,45.364648518331094,62.0,8.0,1.0
2023,REG,q3,DET,161,30.456009398860633,78.0,5.0,1.0
2023,REG,q3,GB,124,19.388009250752255,58.0,8.0,1.0
2023,REG,q3,HOU,165,16.43482195163601,86.0,11.0,4.0
2023,REG,q3,IND,135,14.508642808307334,63.0,8.0,1.0
2023,REG,q3,JAX,138,-0.1031029605929239,62.0,8.0,3.0
2023,REG,q3,KC,120,-13.455479932786524,50.0,9.0,3.0
2023,REG,q3,LA,143,-13.889320961416955,57.0,7.0,2.0
2023,REG,q3,LAC,150,18.74243662780653,73.0,17.0,2.0
2023,REG,q3,LV,144,-2.996628345588661,65.0,11.0,3.0
2023,REG,q3,MIA,124,-19.235851480008275,60.0,11.0,5.0
2023,REG,q3,MIN,155,15.12573023949339,77.0,9.0,3.0
2023,REG,q3,NE,152,5.93280392018635,61.0,11.0,1.0
2023,REG,q3,NO,118,-44.51645554396863,42.0,7.0,7.0
2023,REG,q3,NYG,145,20.2329054762011,75.0,4.0,3.0
2023,REG,q3,NYJ,118,-13.324076313061562,45.0,12.0,2.0
2023,REG,q3,PHI,128,-7.32737411665641,57.0,7.0,0.0
2023,REG,q3,PIT,150,-23.403735856306948,61.0,10.0,5.0
2023,REG,q3,SEA,137,-5.016094547044293,59.0,9.0,3.0
2023,REG,q3,SF,156,7.727137338623279,70.0,11.0,3.0
2023,REG,q3,TB,178,35.842616810594585,85.0,9.0,1.0
2023,REG,q3,TEN,151,45.64140267921963,86.0,6.0,1.0
2023,REG,q3,WAS,139,-2.1573570528243575,65.0,11.0,4.0
2023,REG,q4,ARI,121,31.987857108905725,68.0,4.0,5.0
2023,REG,q4,ATL,161,-16.82013435486857,58.0,14.0,2.0
2023,REG,q4,BAL,249,-11.904801119642936,100.0,23.0,3.0
2023,REG,q4,BUF,206,-19.035496953870073,92.0,16.0,4.0
2023,REG,q4,CAR,79,-4.237207744898747,36.0,2.0,2.0
2023,REG,q4,CHI,210,16.62009171241012,94.0,10.0,7.0
2023,REG,q4,CIN,170,-7.696431869030695,78.0,15.0,6.0
2023,REG,q4,CLE,182,-31.250528908256197,64.0,16.0,3.0
2023,REG,q4,DAL,150,-64.21539989022156,51.0,14.0,7.0
2023,REG,q4,DEN,169,-6.534871192581757,66.0,14.0,5.0
2023,REG,q4,DET,175,-3.4288023560262557,79.0,14.0,5.0
2023,REG,q4,GB,198,11.779626693993169,89.0,13.0,3.0
2023,REG,q4,HOU,181,-4.228061369919603,79.0,15.0,5.0
2023,REG,q4,IND,209,-6.03518915869126,88.0,19.0,8.0
2023,REG,q4,JAX,198,-4.153832253799634,92.0,11.0,7.0
2023,REG,q4,KC,183,-28.104918828593114,63.0,18.0,1.0
2023,REG,q4,LA,196,0.5150849163567,84.0,14.0,5.0
2023,REG,q4,LAC,179,14.867768223460775,83.0,12.0,3.0
2023,REG,q4,LV,179,-10.13751536962276,74.0,11.0,5.0
2023,REG,q4,MIA,216,-6.447442968918002,97.0,21.0,4.0
2023,REG,q4,MIN,185,-3.8806146108090958,82.0,12.0,6.0
2023,REG,q4,NE,157,2.090999938790897,72.0,7.0,2.0
2023,REG,q4,NO,191,-20.11687295731211,75.0,11.0,4.0
2023,REG,q4,NYG,151,-14.249372913817673,64.0,11.0,4.0
2023,REG,q4,NYJ,120,-38.284669940564456,41.0,12.0,5.0
2023,REG,q4,PHI,233,18.858821272966455,105.0,17.0,4.0
2023,REG,q4,PIT,163,-31.118331016208646,71.0,14.0,6.0
2023,REG,q4,SEA,188,11.775713119971506,88.0,16.0,6.0
2023,REG,q4,SF,235,-71.97402818061515,91.0,17.0,13.0
2023,REG,q4,TB,170,-12.70397401912279,75.0,11.0,5.0
2023,REG,q4,TEN,157,12.154996752443706,66.0,13.0,0.0
2023,REG,q4,WAS,158,23.317235955900465,73.0,8.0,3.0
2024,POST,all,BAL,59,4.625604647809253,24.0,5.0,0.0
2024,POST,all,BUF,96,24.804835985712433,50.0,6.0,1.0
2024,POST,all,DEN,33,16.652332446473775,20.0,2.0,0.0
2024,POST,all,DET,37,20.74020153573742,21.0,0.0,0.0
2024,POST,all,GB,24,0.2802262847333714,9.0,2.0,0.0
2024,POST,all,HOU,67,-22.48057105098283,22.0,7.0,4.0
2024,POST,all,KC,109,29.262391414089617,54.0,12.0,1.0
2024,POST,all,LA,81,-31.15330317113891,32.0,16.0,1.0
2024,POST,all,LAC,39,-3.058668594656443,17.0,3.0,1.0
2024,POST,all,MIN,29,5.320361357126192,14.0,2.0,0.0
2024,POST,all,PHI,189,-19.320782859875425,83.0,16.0,6.0
2024,POST,all,PIT,25,10.781121283245739,13.0,1.0,0.0
2024,POST,all,TB,40,12.067779975804733,20.0,1.0,0.0
2024,POST,all,WAS,97,22.650266838026724,59.0,5.0,4.0
2024,POST,close,BAL,29,-3.7051943593969705,11.0,2.0,0.0
2024,POST,close,BUF,79,30.494157839980396,44.0,5.0,1.0
2024,POST,close,DEN,23,7.193190058527174,14.0,2.0,0.0
2024,POST,close,DET,30,17.62357913579121,17.0,0.0,0.0
2024,POST,close,GB,17,6.047158891488662,9.0,0.0,0.0
2024,POST,close,HOU,57,-18.286992940440683,18.0,5.0,2.0
2024,POST,close,KC,73,10.788946705538459,32.0,5.0,1.0
2024,POST,close,LA,40,-22.259043148893397,15.0,10.0,1.0
2024,POST,close,LAC,35,0.21169120174095868,16.0,2.0,1.0
2024,POST,close,MIN,17,1.2160328073600448,8.0,0.0,0.0
2024,POST,close,PHI,76,-10.378341090201905,28.0,6.0,0.0
2024,POST,close,PIT,12,5.780148268444464,6.0,0.0,0.0
2024,POST,close,TB,40,12.067779975804733,20.0,1.0,0.0
2024,POST,close,WAS,55,18.979183482413205,35.0,3.0,1.0
2024,POST,clutch,BUF,15,8.512960527218612,8.0,1.0,0.0
2024,POST,clutch,KC,5,-3.0391886886791326,1.0,0.0,0.0
2024,POST,clutch,LA,1,-1.5145490933209658,0.0,1.0,0.0
2024,POST,clutch,PHI,11,-1.3717924764496274,5.0,1.0,0.0
2024,POST,clutch,TB,3,3.4473030429217033,2.0,0.0,0.0
2024,POST,late,BUF,19,3.844494414933225,8.0,2.0,0.0
2024,POST,late,DET,1,2.185485699796118,1.0,0.0,0.0
2024,POST,late,HOU,4,-3.5901708606397733,1.0,0.0,1.0
2024,POST,late,KC,16,-4.455034268626135,6.0,4.0,0.0
2024,POST,late,LA,11,-10.962814405618701,3.0,3.0,0.0
2024,POST,late,PHI,34,11.242939835414523,21.0,2.0,2.0
2024,POST,late,TB,3,3.4473030429217033,2.0,0.0,0.0
2024,POST,late,WAS,10,-1.0899010192952119,5.0,1.0,1.0
2024,POST,q1,BAL,12,-2.017159342416562,4.0,2.0,0.0
2024,POST,q1,BUF,17,15.438071016338654,11.0,1.0,1.0
2024,POST,q1,DEN,10,1.0921622644274844,6.0,0.0,0.0
2024,POST,q1,DET,12,4.022045263075549,7.0,0.0,0.0
2024,POST,q1,GB,9,-0.22830097821787598,3.0,0.0,0.0
2024,POST,q1,HOU,19,-3.41319841195991,6.0,2.0,0.0
2024,POST,q1,KC,24,6.9390494440115855,12.0,1.0,0.0
2024,POST,q1,LA,14,-1.980530085740611,8.0,3.0,0.0
2024,POST,q1,LAC,7,-8.438830642378889,2.0,1.0,0.0
2024,POST,q1,MIN,12,5.118212155642561,8.0,0.0,0.0
2024,POST,q1,PHI,44,-0.8354184992865679,16.0,3.0,0.0
2024,POST,q1,PIT,9,4.960166122531518,5.0,0.0,0.0
2024,POST,q1,TB,9,0.5596126655582339,4.0,1.0,0.0
2024,POST,q1,WAS,17,-0.7627656900520812,10.0,1.0,0.0
2024,POST,q2,BAL,8,-0.23702105117263272,4.0,0.0,0.0
2024,POST,q2,BUF,30,8.973957170350232,17.0,2.0,0.0
2024,POST,q2,DEN,5,-0.19518073764629662,3.0,1.0,0.0
2024,POST,q2,DET,11,15.77078058233019,7.0,0.0,0.0
2024,POST,q2,GB,6,-4.289802944345865,0.0,1.0,0.0
2024,POST,q2,HOU,18,-1.4950288371182978,7.0,1.0,1.0
2024,POST,q2,KC,31,10.388901460049645,15.0,4.0,1.0
2024,POST,q2,LA,26,-22.99086822001326,8.0,7.0,1.0
2024,POST,q2,LAC,19,5.460295573431136,8.0,1.0,1.0
2024,POST,q2,MIN,8,-0.8405221897410229,2.0,0.0,0.0
2024,POST,q2,PHI,38,-16.313714509635513,17.0,3.0,4.0
2024,POST,q2,PIT,9,8.07080205361126,6.0,0.0,0.0
2024,POST,q2,TB,12,4.387427828592734,7.0,0.0,0.0
2024,POST,q2,WAS,38,8.740016837961198,22.0,1.0,2.0
2024,POST,q3,BAL,25,10.524037172785029,11.0,2.0,0.0
2024,POST,q3,BUF,16,-5.009478908395623,4.0,1.0,0.0
2024,POST,q3,DEN,10,6.858759540676416,6.0,1.0,0.0
2024,POST,q3,DET,8,-2.580089101975318,3.0,0.0,0.0
2024,POST,q3,GB,4,4.131964765489101,3.0,1.0,0.0
2024,POST,q3,HOU,10,-11.756065987283364,3.0,1.0,1.0
2024,POST,q3,KC,16,14.825448259696831,13.0,0.0,0.0
2024,POST,q3,LA,19,0.1508717614198103,8.0,2.0,0.0
2024,POST,q3,LAC,9,3.1902262706887123,6.0,0.0,0.0
2024,POST,q3,MIN,9,1.042671391224654,4.0,2.0,0.0
2024,POST,q3,PHI,43,1.1918180752059255,18.0,4.0,0.0
2024,POST,q3,PIT,4,-1.36173180420883,1.0,1.0,0.0
2024,POST,q3,TB,10,5.9491754426653305,6.0,0.0,0.0
2024,POST,q3,WAS,19,10.775801834708545,13.0,2.0,0.0
2024,POST,q4,BAL,14,-3.6442521313865806,5.0,1.0,0.0
2024,POST,q4,BUF,33,5.4022867074191705,18.0,2.0,0.0
2024,POST,q4,DEN,8,8.896591379016172,5.0,0.0,0.0
2024,POST,q4,DET,6,3.5274647923070006,4.0,0.0,0.0
2024,POST,q4,GB,5,0.6663654418080114,3.0,0.0,0.0
2024,POST,q4,HOU,20,-5.816277814621259,6.0,3.0,2.0
2024,POST,q4,KC,38,-2.8910077496684456,14.0,7.0,0.0
2024,POST,q4,LA,22,-6.3327766268048435,8.0,4.0,0.0
2024,POST,q4,LAC,4,-3.270359796397402,1.0,1.0,0.0
2024,POST,q4,PHI,64,-3.3634679261592684,32.0,6.0,2.0
2024,POST,q4,PIT,3,-0.8881150886882097,1.0,0.0,0.0
2024,POST,q4,TB,9,1.1715640389884356,3.0,0.0,0.0
2024,POST,q4,WAS,23,3.8972138554090634,14.0,1.0,2.0
2024,REG,all,ARI,618,59.525561349783054,306.0,41.0,9.0
2024,REG,all,ATL,653,84.07777556260069,310.0,31.0,12.0
